醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3701183407,橙品牙醫診所,牙醫診所,(02)23570689,臺北市中正區仁愛路２段１１０號２樓,臺北業務組,4,門診診療,牙科,20260922,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20110923
3701183425,富麗牙醫診所,牙醫診所,(02)23940123,臺北市中正區和平西路１段６９號,臺北業務組,4,門診診療,牙科,20261005,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20111006
3701183443,德華牙醫診所,牙醫診所,(02)23704511,臺北市中正區重慶南路１段１１０號,臺北業務組,4,門診診療,"牙科,口腔顎面外科",20261231,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20120101
3701183452,謝明吉口腔顎面外科牙醫診所,牙醫診所,(02)23113815,臺北市中正區忠孝西路１段６號２、３樓,臺北業務組,4,門診診療,牙科,20270704,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上看診、星期日晚上休診,僅供預約看診,63000,20120705
3701183461,雙子星牙醫診所,牙醫診所,(02)23822345,臺北市中正區館前路２６號２樓,臺北業務組,4,門診診療,牙科,20270424,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20120425
3701183470,啟琮牙醫診所,牙醫診所,(02)23113623,臺北市中正區襄陽路４１號、４３號,臺北業務組,4,門診診療,牙科,20280501,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20130502
3701183489,品瑞牙醫診所,牙醫診所,(02)23933311,臺北市中正區南昌路２段１３號,臺北業務組,4,門診診療,牙科,20250827,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20130828
3701183505,信義東暘牙醫診所,牙醫診所,(02)23970909,臺北市中正區金山南路１段１５５號２樓,臺北業務組,4,門診診療,牙科,20251202,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20131203
3701183514,新芽牙醫診所,牙醫診所,(02)23410181,臺北市中正區仁愛路２段９２巷７號２樓,臺北業務組,4,門診診療,牙科,20251229,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,約診制,63000,20131230
3701183532,雅偲牙醫診所,牙醫診所,(02)23703777,臺北市中正區館前路２號６樓,臺北業務組,4,門診診療,牙科,20260512,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20140513
3701183541,愛迪牙醫診所,牙醫診所,(02)33221008,臺北市中正區羅斯福路２段１８號２樓,臺北業務組,4,門診診療,牙科,20260425,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170426
3701183569,東門牙醫診所,牙醫診所,(02)23416060,臺北市中正區臨沂街７９之１０號,臺北業務組,4,門診診療,牙科,20260724,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20140725
3701183578,蘇黎世牙醫診所,牙醫診所,(02)23621001,臺北市中正區羅斯福路２段１１６號５樓之１,臺北業務組,4,門診診療,牙科,20260807,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20140808
3701183596,典雅牙醫診所,牙醫診所,(02)23966123,臺北市中正區信義路２段１２３號、１２３號２樓,臺北業務組,4,門診診療,牙科,20261111,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20141112
3701183603,氧樂多牙醫診所,牙醫診所,(02)33225718,臺北市中正區紹興北街３號４樓,臺北業務組,4,,,20220331,,,63000,20141113
3701183621,齊杏齒顎矯正專科牙醫診所,牙醫診所,(02)33221581,臺北市中正區忠孝東路２段５８號１樓,臺北業務組,4,門診診療,齒顎矯正科,20270204,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,國定假日休診,63000,20150205
3701183630,華泰牙醫診所,牙醫診所,(02)23826600,臺北市中正區許昌街３０號３樓,臺北業務組,4,門診診療,牙科,20270305,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20150306
3701183649,公園景福牙醫診所,牙醫診所,(02)23885488,臺北市中正區公園路３２號６樓之１,臺北業務組,4,門診診療,牙科,20270706,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20150707
3701183658,齊美牙醫診所,牙醫診所,(02)23693336,臺北市中正區羅斯福路２段１３６號７樓,臺北業務組,4,門診診療,牙科,20271101,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20151102
3701183667,美國傳奇牙醫診所,牙醫診所,(02)23683336,臺北市中正區羅斯福路４段２４巷６之１號,臺北業務組,4,門診診療,牙科,20271027,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20151028
3701183676,怡樺牙醫診所,牙醫診所,(02)23659395,臺北市中正區羅斯福路３段２４４巷２弄２２號,臺北業務組,4,門診診療,牙科,20271111,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20151112
3701183685,維昕牙醫診所,牙醫診所,(02)23685277,臺北市中正區牯嶺街９３號(１、２樓）,臺北業務組,4,門診診療,牙科,20271221,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,6／22端午節休息,63000,20151222
3701183694,合睿牙醫診所,牙醫診所,(02)23634687,臺北市中正區羅斯福路４段６８號７樓之１１,臺北業務組,4,,,20221020,,,63000,20160108
3701183701,林志聲牙醫診所,牙醫診所,(02)23952277,臺北市中正區臨沂街１３巷１６號,臺北業務組,4,門診診療,牙科,20280510,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20160511
3701183738,美日牙醫診所,牙醫診所,(02)23685879,臺北市中正區羅斯福路４段６８號９樓之１,臺北業務組,4,門診診療,牙科,20251004,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20161005
3701183747,永恆牙醫診所,牙醫診所,(02)23653000,臺北市中正區辛亥路１段１７巷６號３樓,臺北業務組,4,門診診療,牙科,20251107,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,112年1／20-1／29春節連假期間休診,63000,20161108
3701183756,博齡牙醫診所,牙醫診所,(02)23651718,臺北市中正區羅斯福路４段５０號３樓之４,臺北業務組,4,門診診療,牙科,20260208,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上看診、星期日晚上休診,每月僅看一天周六,63000,20170209
3701183765,仁崇牙醫診所,牙醫診所,(02)23949298,臺北市中正區新生南路１段１２２之３號２樓,臺北業務組,4,,,20220816,,,63000,20170321
3701183774,師院牙醫診所,牙醫診所,(02)27004232,臺北市中正區師大路１５９號、１５９號地下,臺北業務組,4,,,20230302,,,63000,20171031
3701183783,怡賀牙醫診所,牙醫診所,(02)23563311,臺北市中正區新生南路１段５６號６樓,臺北業務組,4,門診診療,牙科,20261210,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20171211
3701183792,華慶牙醫診所,牙醫診所,(02)23018190,臺北市中正區中華路２段３３９號,臺北業務組,4,門診診療,牙科,20271001,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20181002
3701183809,慶輝牙醫診所,牙醫診所,(02)23012100,臺北市中正區寧波西街９６號,臺北業務組,4,門診診療,牙科,20271003,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20181004
3701183818,嘉貝牙醫診所,牙醫診所,(02)23517708,臺北市中正區信義路２段２５７號,臺北業務組,4,門診診療,牙科,20271210,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20181211
3701183827,東北大牙醫診所,牙醫診所,(02)23650506,臺北市中正區羅斯福路３段２７６號１、２樓,臺北業務組,4,門診診療,牙科,20250925,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190926
3701183836,家禾牙醫診所,牙醫診所,(02)23888906,臺北市中正區延平南路１９５巷５號,臺北業務組,4,門診診療,牙科,20260707,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20200708
3701183845,雅德思牙醫診所,牙醫一般診所,(02)23140806,臺北市中正區重慶南路１段６６號,臺北業務組,4,,,20230316,,,63000,20200831
3701183854,良鑫牙醫診所,牙醫一般診所,(02)23567193,臺北市中正區和平西路１段１９號３樓之１,臺北業務組,4,,,20230719,,,63000,20200909
3701183863,優政牙醫診所,牙醫一般診所,(02)23966985,臺北市中正區南昌路１段１１９號,臺北業務組,4,門診診療,牙科,20261124,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20201125
3701183872,喜樂牙醫診所,牙醫一般診所,(02)23939349,臺北市中正區新生南路１段５０之１號２樓,臺北業務組,4,,,20240827,,,63000,20201224
3701183916,晨新牙醫診所,牙醫診所,(02)23825966,臺北市中正區重慶南路１段７７之１號（１樓）,臺北業務組,4,門診診療,牙科,20250717,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220718
3701183925,星采牙醫診所,牙醫診所,(02)23115056,臺北市中正區館前路２號３樓,臺北業務組,4,門診診療,牙科,20251218,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20221219
3701183934,星創牙醫診所,牙醫診所,(02)23685658,臺北市中正區羅斯福路３段１３６、１３８號４樓,臺北業務組,4,門診診療,牙科,20250810,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220811
3701183943,仁崇牙醫診所,牙醫診所,(02)23949298,臺北市中正區新生南路１段１２２之３號２樓,臺北業務組,4,,,20221223,,,63000,20220817
3701183952,合睿牙醫診所,牙醫診所,(02)23634687,臺北市中正區羅斯福路４段６８號７樓之１１,臺北業務組,4,門診診療,牙科,20251020,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20221021
3701183961,仁崇牙醫診所,牙醫診所,(02)23949298,臺北市中正區新生南路１段１２２之３號２樓,臺北業務組,4,門診診療,牙科,20251223,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20221224
3701183970,沐康美學牙醫診所,牙醫診所,(02)27004232,臺北市中正區師大路１５９號１樓、１５９號地下１樓,臺北業務組,4,門診診療,牙科,20260302,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20230303
3701183989,雅德思牙醫診所,牙醫診所,(02)23140806,臺北市中正區重慶南路１段６６號（１樓、夾層）、６６號地下１樓,臺北業務組,4,,,20250316,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20230317
3701183998,百分百牙醫診所,牙醫診所,(02)23115100,臺北市中正區館前路１８號５樓,臺北業務組,4,門診診療,牙科,20260618,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20230619
3701184002,涵悅牙醫診所,牙醫診所,(02)23679922,臺北市中正區羅斯福路３段１５２、１５６號（１、２樓）,臺北業務組,4,門診診療,牙科,20260904,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20230905
3701184011,仁愛牙醫診所,牙醫診所,(02)23778487,臺北市中正區信義路２段１７９號２樓之１（一層、二層）,臺北業務組,4,,,20250309,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20240417
3701184020,華山蒔美牙醫診所,牙醫診所,(02)23942228,臺北市中正區金山南路１段５８號３樓、４樓,臺北業務組,4,門診診療,牙科,20270821,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20240822
3701184039,金山蒔美牙醫診所,牙醫診所,(02)23942228,臺北市中正區金山南路１段５８號１樓、２樓,臺北業務組,4,門診診療,牙科,20270821,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20240822
3701184048,喜樂新生牙醫診所,牙醫診所,(02)23939349,臺北市中正區新生南路１段５０之１號２樓、５０之２號２樓,臺北業務組,4,門診診療,牙科,20270827,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20240828
3701184057,蒔穗美學牙醫診所,牙醫診所,(02)23569795,臺北市中正區羅斯福路２段５６號３樓,臺北業務組,4,門診診療,牙科,20271114,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20241115
3701184066,北歐贋復補綴牙科專科牙醫診所,牙醫診所,(02)25233363,臺北市中正區新生南路１段５６號２樓之１,臺北業務組,4,門診診療,贋復補綴牙科,20271225,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20241226
3701184075,仁愛牙醫診所,牙醫診所,(02)23778487,臺北市中正區信義路２段１７９號２樓之１（一層、二層）,臺北業務組,4,門診診療,牙科,20280309,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20250310
3701184084,雅德思牙醫診所,牙醫診所,(02)23140806,臺北市中正區重慶南路１段６６號（１樓、夾層）、６６號地下１樓,臺北業務組,4,門診診療,牙科,20280316,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20250317
3701190028,水波牙醫診所,牙醫一般診所,(02)23060801,臺北市萬華區西園路１段２１４－３號２樓,臺北業務組,4,門診診療,牙科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,6月26日到6月29日休診,63000,19950301
3701190082,高一牙醫診所,牙醫一般診所,(02)23080046,臺北市萬華區康定路２１３號－１,臺北業務組,4,,,20220811,,,63000,19950301
3701190108,再欣牙醫診所,牙醫一般診所,(02)27520493,臺北市萬華區康定路１５２巷１－１號,臺北業務組,4,,,20230915,,,63000,19950301
