醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3831043098,華漢中醫診所,中醫一般診所,(02)86601999,新北市中和區中和路４４８號〈第一層〉,臺北業務組,4,門診診療,中醫一般科,20270101,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20120102
3831043132,耕德中醫診所,中醫一般診所,(02)29443398,新北市中和區景安路２３９號１樓,臺北業務組,4,,,20241203,,,65000,20130301
3831043150,正宏堂中醫診所,中醫一般診所,(02)29211351,新北市中和區宜安路１４０號１樓,臺北業務組,4,門診診療,中醫一般科,20280623,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20130624
3831043169,揚銘中醫診所,中醫一般診所,(02)22461918,新北市中和區圓通路２３４號１樓,臺北業務組,4,門診診療,中醫一般科,20250704,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20130705
3831043187,真品堂中醫診所,中醫一般診所,(02)86681690,新北市中和區景平路６１─８號１樓,臺北業務組,4,門診診療,中醫一般科,20250725,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20130726
3831043267,澄品中醫診所,中醫一般診所,(02)22462256,新北市中和區泰和街２號１樓２樓,臺北業務組,4,門診診療,中醫一般科,20260807,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20140808
3831043294,龍恩中醫診所,中醫一般診所,(02)89423525,新北市中和區和平街１１號１、２樓,臺北業務組,4,門診診療,中醫一般科,20260831,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午看診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20140901
3831043374,宣景中醫診所,中醫一般診所,(02)29429878,新北市中和區自立路７號１樓,臺北業務組,4,門診診療,中醫一般科,20270603,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20150604
3831043383,天安中醫診所,中醫一般診所,(02)29419764,新北市中和區景平路２２５號１樓,臺北業務組,4,,,20220209,,,65000,20150630
3831043463,立安中醫診所,中醫一般診所,(02)29430999,新北市中和區興南路１段１１９號１樓,臺北業務組,4,,,20240607,,,65000,20161031
3831043472,明儒中醫診所,中醫一般診所,(02)29405050,新北市中和區大仁街１９巷３號１樓,臺北業務組,4,門診診療,中醫一般科,20260102,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20170103
3831043481,杏林中醫診所,中醫一般診所,(02)22219035,新北市中和區自治街１２號１樓,臺北業務組,4,,,20240730,,,65000,20170209
3831043507,精誠中醫診所,中醫一般診所,(02)29202233,新北市中和區中和路３２４巷３弄５號１樓,臺北業務組,4,門診診療,中醫一般科,20260425,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20170426
3831043516,永貞明師中醫診所,中醫一般診所,(02)22320389,新北市中和區永貞路２９２號１樓、２樓、地下１樓,臺北業務組,4,,,20240401,,,65000,20170420
3831043525,秀景中醫診所,中醫一般診所,(02)29455808,新北市中和區成功路１０５號１樓,臺北業務組,4,門診診療,中醫一般科,20260515,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20170516
3831043534,康博中醫診所,中醫一般診所,(02)22225453,新北市中和區新生街２８３號１樓,臺北業務組,4,門診診療,中醫一般科,20261105,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20171106
3831043543,潤泰中醫診所,中醫一般診所,(02)22258938,新北市中和區員山路４０９號１樓、４１１號１樓,臺北業務組,4,門診診療,中醫一般科,20261128,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20171129
3831043552,承光中醫診所,中醫一般診所,(02)29491753,新北市中和區南華路４１號１、２樓,臺北業務組,4,門診診療,中醫一般科,20261206,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20171207
3831043561,景安現代中醫診所,中醫一般診所,(02)22403600,新北市中和區景平路５５８號１樓,臺北業務組,4,門診診療,中醫一般科,20270204,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20180205
3831043570,沐心中醫診所,中醫一般診所,(02)29418520,新北市中和區興南路１段１５９號１樓,臺北業務組,4,門診診療,中醫一般科,20270613,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,65000,20180614
3831043589,永安健康中醫診所,中醫一般診所,(02)29283963,新北市中和區安平路８７之５號１樓,臺北業務組,4,門診診療,中醫一般科,20271204,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20181205
3831043598,新生堂中醫診所,中醫一般診所,(02)32348277,新北市中和區新生街１４２號１樓,臺北業務組,4,門診診療,中醫一般科,20280217,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20190218
3831043605,行願中醫診所,中醫一般診所,(02)22426857,新北市中和區連城路２３巷１２號１樓,臺北業務組,4,門診診療,中醫一般科,20280318,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上看診,-,65000,20190319
3831043614,世安中醫診所,中醫一般診所,(02)22264880,新北市中和區新生街３號１樓,臺北業務組,4,,,20240801,,,65000,20190416
3831043623,明芯中醫診所,中醫一般診所,(02)22451680,新北市中和區景平路５６１號１樓,臺北業務組,4,門診診療,中醫一般科,20260202,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20200203
3831043632,永欣中醫診所,中醫診所,(02)82422858,新北市中和區連城路８９巷７之１號１樓,臺北業務組,4,門診診療,中醫一般科,20260701,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20200702
3831043641,辛中醫診所,中醫診所,(02)86681188,新北市中和區宜安路１１８巷１０號（１樓及夾層）、１２號,臺北業務組,4,門診診療,中醫一般科,20260922,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20200923
3831043650,妍喜中醫診所,中醫診所,(02)29462580,新北市中和區景平路３３５號１樓,臺北業務組,4,門診診療,中醫一般科,20261201,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20201202
3831043669,頌和中醫診所,中醫診所,(02)22438668,新北市中和區景平路６５６號１樓至２樓,臺北業務組,4,門診診療,中醫一般科,20270107,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20210108
3831043678,宣達中醫診所,中醫診所,(02)86686598,新北市中和區大勇街８號１樓,臺北業務組,4,,,20250303,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20210802
3831043687,致中和中醫診所,中醫診所,(02)29490191,新北市中和區仁愛街５４號１樓,臺北業務組,4,門診診療,中醫一般科,20271121,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20211122
3831043696,天安中醫診所,中醫診所,(02)29419764,新北市中和區景平路２２５號１樓,臺北業務組,4,,,20220415,,,65000,20220209
3831043703,天安中醫診所,中醫診所,(02)29419764,新北市中和區景平路２２５號１樓,臺北業務組,4,門診診療,中醫一般科,20280424,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20220425
3831043712,心俞堂中醫診所,中醫診所,(02)29410212,新北市中和區景新街３３０號１樓,臺北業務組,4,門診診療,中醫一般科,20280501,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20220502
3831043721,中和世峰中醫診所,中醫診所,(02)29233838,新北市中和區景平路７０８號２樓,臺北業務組,4,,,20230301,,,65000,20221116
3831043730,願行中醫診所,中醫診所,(02)89646857,新北市中和區華福街６４號１樓,臺北業務組,4,門診診療,中醫一般科,20251123,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20221124
3831043749,逸心堂中醫診所,中醫診所,(02)22251618,新北市中和區中原街１６６號１樓及１６８號１樓,臺北業務組,4,門診診療,中醫一般科,20260523,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20230524
3831043758,圉閎中醫診所,中醫診所,(02)22400102,新北市中和區中山路２段２１３號１樓、２樓,臺北業務組,4,門診診療,中醫一般科,20270401,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20240402
3831043776,台安中醫診所,中醫診所,(02)22219898,新北市中和區新生街３號１樓,臺北業務組,4,門診診療,中醫一般科,20271031,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20241101
3831043785,從容中醫診所,中醫診所,(02)86600667,新北市中和區中山路２段４６號１樓,臺北業務組,4,門診診療,中醫一般科,20271229,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20241230
3831043794,宣達中醫診所,中醫診所,(02)86686598,新北市中和區大勇街８號１樓,臺北業務組,4,門診診療,中醫一般科,20280302,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20250303
3831043801,彤安中醫診所,中醫診所,(02)22432988,新北市中和區南華路１２號１樓,臺北業務組,4,門診診療,中醫一般科,20280320,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20250321
3831050011,德昌中醫診所,中醫一般診所,(02)22195401,新北市新店區中正路３７０號,臺北業務組,4,門診診療,中醫一般科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,晚上及週日不看診 國定假日僅早上看診清明節4／4當天休診,65000,19950301
3831050020,順安堂傷科中醫診所,中醫一般診所,(02)29155971,新北市新店區順安街１６號,臺北業務組,4,門診診療,中醫一般科,20280229,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,19950301
3831050048,仁安中醫診所,中醫一般診所,(02)29112867,新北市新店區光明街１７８號,臺北業務組,4,門診診療,中醫一般科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,19950301
3831050182,健宏中醫診所,中醫一般診所,(02)22188120,新北市新店區中央路１９８號,臺北業務組,4,門診診療,中醫一般科,20250716,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19960717
3831050208,新店建成中醫診所,中醫一般診所,(02)29135522,新北市新店區永新街１３號１樓,臺北業務組,4,門診診療,中醫一般科,20250930,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19961001
3831050226,新福安中醫診所,中醫一般診所,(02)29105657,新北市新店區光明街６４號１樓,臺北業務組,4,門診診療,中醫一般科,20271210,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,19961211
3831050235,長庚中醫聯合診所,中醫一般診所,(02)29158775,新北市新店區北新路１段３２７、３２９號１、２樓,臺北業務組,4,,,20240331,,,65000,19971010
3831050244,育豐中醫診所,中醫一般診所,(02)29111367,新北市新店區三民路７３號,臺北業務組,4,門診診療,中醫一般科,20280310,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,19970311
3831051438,新店榮星中醫診所,中醫一般診所,(02)89113502,新北市新店區大豐路２４號,臺北業務組,4,門診診療,中醫一般科,20251130,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20011201
3831051616,百漢中醫診所,中醫一般診所,(02)29178569,新北市新店區中正路１１３號１樓,臺北業務組,4,門診診療,中醫一般科,20280430,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20040501
3831051661,安慶中醫診所,中醫一般診所,(02)22152889,新北市新店區安康路３段５１號１樓,臺北業務組,4,門診診療,中醫一般科,20250926,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,周日全天休診  周四上午休診  5／31端午節午晚休診,65000,20060927
3831051778,岐伯齋中醫診所,中醫一般診所,(02)29128116,新北市新店區民權路７９號,臺北業務組,4,門診診療,中醫一般科,20250801,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20100802
3831051803,覺真中醫診所,中醫一般診所,(02)29155838,新北市新店區五峯路２８號１樓,臺北業務組,4,門診診療,中醫一般科,20260405,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20110406
3831051812,瑞清中醫診所,中醫一般診所,(02)29135052,新北市新店區中興路１段１５９號１樓,臺北業務組,4,門診診療,中醫一般科,20260704,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20110705
3831051830,鈺晟中醫診所,中醫一般診所,(02)29126248,新北市新店區光明街２８８號２樓,臺北業務組,4,門診診療,中醫一般科,20270117,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20120118
3831051849,陳炳文中醫診所,中醫一般診所,(02)86668001,新北市新店區安民街２２０號１樓,臺北業務組,4,門診診療,中醫一般科,20270501,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上看診,-,65000,20120502
3831051858,北新中醫診所,中醫一般診所,(02)29188666,新北市新店區北宜路１段３５號１樓,臺北業務組,4,門診診療,中醫一般科,20270709,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20120710
3831051894,邱世宗中醫診所,中醫一般診所,(02)89197383,新北市新店區北新路２段２５０－１號１樓,臺北業務組,4,門診診療,中醫一般科,20260526,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20140527
